id,frames,gate,crossing_events
d2b7245e16c7592d9cd34435,"[""frames/433059129f19953b3b82549c.png"",""frames/5e071fdc8b7f2ede51afa6ad.png"",""frames/d426631e1f17d7ae9da44a08.png"",""frames/deebe095429447e0341853e5.png"",""frames/e905c1e971694689881abaed.png"",""frames/956c267fefef4a1188959e89.png"",""frames/cbb3de0cf37c05a2210b5ad5.png"",""frames/96a84762b70a0ca3ed549859.png"",""frames/16ac30e05a15b6e651165b23.png"",""frames/35226149f1b3f854bc5cada9.png"",""frames/84eff68f6beb60734ab0b8cc.png"",""frames/0e3962dd84f9e7bbc7f8f851.png"",""frames/42a19e956a054b226dbf3037.png"",""frames/5e0cf62a3fcf20b77abdb3ab.png"",""frames/6d9bcb6388ad87db212e75a9.png"",""frames/555516080a4950812c30ddef.png"",""frames/0cbf7385893e5b5e0675edb0.png"",""frames/ae239898b3222f111aad14e5.png"",""frames/76a5ea94b2188cfa9a696add.png"",""frames/0252fd22b37f1785d202b30f.png""]","[0,0.35,1,0.35]","[[0.910358,-1,0.668599],[8.197213,1,0.430271],[11.331785,1,0.48902],[13.502323,-1,0.488731],[14.746516,1,0.487392]]"
d2c7296b8d573ece7a9dda5a,"[""frames/44b58b92b559986d8006194d.png"",""frames/4bb4ce86fb30c156990c1fca.png"",""frames/c7514b011730f7ea280e8361.png"",""frames/4aa30e01df6f5864f18f81f7.png"",""frames/78458803f96671ca765fc9af.png"",""frames/96aae1c5ff07284577457d6c.png"",""frames/dd3ff1ecc2ab214841653050.png"",""frames/921d476e1d3a808b20800e7a.png"",""frames/75f0e25748ee3d3bcbe80ae3.png"",""frames/e759a26ef45ca9cdfcc90144.png"",""frames/d517104b7a9bdb32ed8e6e25.png"",""frames/15bd0b1ef2c1b36ba0e2e62a.png"",""frames/a1fd0f0fce910b2b2e1be726.png"",""frames/f1c4502c2f24a03ea4f159be.png"",""frames/83f50dbc6418ee4412e84050.png"",""frames/0d8538e162293cd2f7169b5b.png"",""frames/905d0c7a885afd4b8d35480f.png"",""frames/a9601072307bae5807628455.png"",""frames/c51ecacb7b56347ece3a9dcf.png"",""frames/3112b3eedf6742ba3624302d.png""]","[0,0.5,1,0.5]","[[18.319476,-1,0.647557]]"
d2c9163ee2a4e6a6189df547,"[""frames/718ba3b07fff504ede63b4dd.png"",""frames/9e7215f62e34e837f6f26dcf.png"",""frames/1204e4a7fdcee5597e51919d.png"",""frames/e791e53d92edcc6192189bd3.png"",""frames/a52014ee428b2e452be848b8.png"",""frames/6155026a9458d473275bcf54.png"",""frames/100a75f8c8194d39234210a3.png"",""frames/f24195fb22c934bdba5a9dd6.png"",""frames/d5d57a284f85d89fd2ce040f.png"",""frames/b711329c0c86b3d141e1a14a.png"",""frames/513e49862d546c7500f9cabf.png"",""frames/c9f04abb329c5f7c559946e0.png"",""frames/d247b4c321e15be0fff7ed76.png"",""frames/1ba0518d1c7fc5670cae7b5a.png"",""frames/1f350c393dd083767f3ed4e8.png"",""frames/af6f1f1d4e2f8bd27a9ca94c.png"",""frames/4e61dfd1f185e655d209a912.png"",""frames/f940bcf37763206d84b3e94b.png"",""frames/6227fa58a43a47c422b17e9c.png"",""frames/4ba94ba7680da42a666ab326.png""]","[0.35,0,0.35,1]","[[1.294782,-1,0.610345],[2.889788,-1,0.912851],[9.365723,1,0.941706],[9.59735,1,0.780139],[11.514272,-1,0.649636]]"
d2f1d1f7fa6d8fc67e96dcdb,"[""frames/10c7b2b4e7919b13bdd2b83c.png"",""frames/49ee1790f19320fa51e52c26.png"",""frames/944f7adef027ea913bdedc1a.png"",""frames/26f5c8751d7cca390cb01e4e.png"",""frames/97574fc795e1f61037797fd3.png"",""frames/6fe5fb34b12999ca5fdd9169.png"",""frames/3576f2a0540e232124e77552.png"",""frames/82747067d44d9f8726f905db.png"",""frames/e69fa5f1c26ef0442b8e3e6e.png"",""frames/1d5c2e334719327d22d3f4d7.png"",""frames/eb87f27b4f4034c87e22c556.png"",""frames/ca59163777faca4ccaa0b2d0.png"",""frames/87a25f148ac2b6f8a81f25ca.png"",""frames/ae61bb2c65d08c6e7303d08b.png"",""frames/68154e6542cc7cd000cc828b.png"",""frames/0f11343c919954ef17b2e37a.png"",""frames/2b3d8b37104d50b10d8c7ed5.png"",""frames/c8f19d5811bf2b712c8dd872.png"",""frames/b2f4e52fc6a757dea02071cc.png"",""frames/341849306b065eac5a494e62.png""]","[0.35,0,0.35,1]","[[13.620396,-1,0.10206]]"
d31b7d05019b1bad4cc243c7,"[""frames/86cef50ab0f25644fb08403f.png"",""frames/05bb0719e0452201bda345c3.png"",""frames/ddd2fa1a120d446ec16c2b88.png"",""frames/d4704300e919b3812029271e.png"",""frames/2d5ae7969060a4700fb2a766.png"",""frames/731134657401510c24e30f34.png"",""frames/b119c44e1a8c0a2a648e0fc8.png"",""frames/3e1c29da030d2f614dbbf102.png"",""frames/9b4dac1fe729cce6f8137909.png"",""frames/1a25e2413d9146f3b43c5d8e.png"",""frames/b487554c309b0532e1ea8d26.png"",""frames/d72492041e12d460d52bbf76.png"",""frames/ce782dd44d3403f957a4008c.png"",""frames/c6ed2c3518f526dc63aa809a.png"",""frames/6302d8f20b6e89d4c0dbb21a.png"",""frames/4629f4de9acaa20bcdf27d0c.png"",""frames/2b3e6d381ae37de531b836ea.png"",""frames/1dfef7c06dbdaffe7065431e.png"",""frames/20dcef5ca296d6c54d9f6e79.png"",""frames/7dad2a3dda481fdf513e461e.png""]","[0,0.65,1,0.65]","[[0.650794,-1,0.249227],[0.987013,-1,0.409854],[2.158738,-1,0.552508],[4.780205,1,0.435797],[6.571429,1,0.25196],[7.653061,1,0.359163],[8.178581,-1,0.485304],[13.085714,-1,0.229461],[17.984363,1,0.402678],[18.758242,-1,0.301968]]"
d33207aba543aa0a2f3c1755,"[""frames/bef2ff8ef16eba3f9220a7d6.png"",""frames/84aef7df6a0cde35b80d599d.png"",""frames/4b4fef58f94be8c45d1f8419.png"",""frames/8f840a474520301aeaa2b781.png"",""frames/61c7f32a9405c37d16a22161.png"",""frames/4c77d1b6bcb2d372e2675bf5.png"",""frames/572f46607aa9a7c3be584972.png"",""frames/de4f2db6782491f8cb5d93fa.png"",""frames/3869c1ec8e023ce419807c24.png"",""frames/4c1d4bf08dbc251a5c5c5639.png"",""frames/4c71f11f124880b4488286ad.png"",""frames/c80220021ad9d3c5f2cf0b56.png"",""frames/ee89f81789115351272233be.png"",""frames/4e076b1d9155fcb0fe73392f.png"",""frames/2b8b1d1817d724da9c5d8b70.png"",""frames/71f0550eea094f1ae99c8708.png"",""frames/ac30a105f39ba166f5808d05.png"",""frames/6ebc2d1a796a0f8e6e1a7ac3.png"",""frames/6ca7bc2155ee00daf7610d2d.png"",""frames/94a55edac9caaf9b15a06ece.png""]","[0,0.8,1,0.8]","[[1.243838,-1,0.426338],[17.864541,1,0.377911],[18.609595,-1,0.376205]]"
d3663331f06ec00ffabb4890,"[""frames/b5dfeb9460984d3e2192ae18.png"",""frames/e117f767a9d83c303c4e85d4.png"",""frames/0682330817d8b671dca53c64.png"",""frames/cb63c5edc9f9b0f903a88e13.png"",""frames/1a1d49f93ee38d5f6f8397a9.png"",""frames/1fee52d9e7d6ebd68eb84d96.png"",""frames/f526662d3f4cdef6e54acbaa.png"",""frames/4b51799124081c8880c30d06.png"",""frames/d7377242eee0f6b97fb3f3f2.png"",""frames/4f46646cf585168165d71900.png"",""frames/cdb9c348bfea85b97d20447b.png"",""frames/a425cd07d89de9a6fb63938a.png"",""frames/b7054bd0a229c87db9013667.png"",""frames/253d89ade8e3ed9beb7d635b.png"",""frames/4603176b1467398888c8b142.png"",""frames/40f6bd59506ef06d73f045c8.png"",""frames/517030409ceaed148c2e0f9b.png"",""frames/6de06b763e34eea03ab26ecf.png"",""frames/015d384ff8e348d8cc96abee.png"",""frames/65f7f8eb905b50d4a6c6eff9.png""]","[0.5,0,0.5,1]","[[5.130372,1,0.1024],[14.048393,-1,0.222931],[17.35753,-1,0.885747]]"
d3ec38868b708be3c37e8af2,"[""frames/b04096038068f76e50f5ea13.png"",""frames/967a98c8b945007f857ad618.png"",""frames/6684e85504acd1d3902bf170.png"",""frames/a80181e559313497270e5468.png"",""frames/bf5d420fc2b0bc5d30800092.png"",""frames/73a83bf6bfc1972d6c5c0931.png"",""frames/ebfbabf5e7fee5f89e67e0ab.png"",""frames/248a460036a917f2b84d8231.png"",""frames/3af609c44ba5ccbde3cb0253.png"",""frames/2b3c212025e9ebfa1af03f0f.png"",""frames/3234e2a7572de05c3942d337.png"",""frames/447770dbcb992acc8586ba0e.png"",""frames/7944a74147ee6f4e98d39d6d.png"",""frames/5e04830f24407e19f0c64389.png"",""frames/c27d81397c418d2a4fcbb7e7.png"",""frames/acd3c509e55653560fe093f6.png"",""frames/9203524cb8527245c4f910ed.png"",""frames/60c27c93a11b18d59e18c0af.png"",""frames/806e993ebdd831d1965a208b.png"",""frames/a231a1682cb63f5f75bcc29d.png""]","[0.5,0,0.5,1]","[[9.882211,1,0.116407]]"
d47e0255374483f853ce7201,"[""frames/d680f0c76ddf0bfef2924c49.png"",""frames/76f70f1ce3cf098b4022f605.png"",""frames/443bf52898e114ce6f5ec569.png"",""frames/4523321131d2ee112cec280a.png"",""frames/b33c7adf4dc3ced4bd6bd181.png"",""frames/c29b88fb17e330546b6e0ec1.png"",""frames/11bdb420ff4388104c31fe1b.png"",""frames/0f45f9c41e7bf2010842a1d6.png"",""frames/16c723acad3e4577bc767d5e.png"",""frames/4dbb3cca8c103ddc959c967e.png"",""frames/6032540d9d1bacd980f6fb09.png"",""frames/e88e0fcde3c9c3e00543224a.png"",""frames/ef7c0750ceed21418ef8bb4c.png"",""frames/88ef4bc7356092eab99f7648.png"",""frames/da35e399ad68814202d28e37.png"",""frames/cce7f51b9647a303b51ff005.png"",""frames/5557073fde60a95a952787bc.png"",""frames/3280b252a21a2e80bd253efc.png"",""frames/deb0b4ef536e406415625262.png"",""frames/50c781900d8be84c48157305.png""]","[0,0.5,1,0.5]","[[0.393554,-1,0.530294],[1.606446,1,0.512889],[3.06446,1,0.47447],[3.085049,-1,0.581108],[3.212892,1,0.391679],[6.52562,-1,0.416937],[8.101871,-1,0.506594],[9.54342,1,0.46939],[14.278085,1,0.417184],[18.152271,1,0.679993],[18.170248,1,0.431313],[18.504029,1,0.528645]]"
d47fb2af8c015cb6280cc7ed,"[""frames/5e4a3e315205d95125597685.png"",""frames/8a232a1deaae3a1a08ca52d8.png"",""frames/8eb3d32a1e2c6ecb8e1a80a1.png"",""frames/da7943a9262fc3ae975034ef.png"",""frames/f9928cd31b47832ccc1a8f22.png"",""frames/74dfd0c2a504f4607bb1a62c.png"",""frames/ca8a45b27d3021434bae0078.png"",""frames/3f27f0d51c4345b818d7a47e.png"",""frames/5306e1de6db8cfb5d08bc2f6.png"",""frames/9d4256a76db64c36e0b84843.png"",""frames/26fe9e76e6aa76e96d9e8195.png"",""frames/d1ca9e84069c2752cea8be6f.png"",""frames/f8bea56b21b4b81966081eec.png"",""frames/2fce0865e0ddf753f4655f70.png"",""frames/daabacfc5547123facdbbd6f.png"",""frames/79c6ea8c77d70bebaf270e28.png"",""frames/7e471f05e143393af3ac2d23.png"",""frames/6faac74e03dc5fc737123ab0.png"",""frames/d63c67741cf8b632a5f2eed3.png"",""frames/318e76c3c7f92aff774a7c2a.png""]","[0.5,0,0.5,1]","[[12.603949,-1,0.641469],[17.656446,1,0.334674]]"
d4a239fa792f3576481d186a,"[""frames/78d0a3e8e243e4859be24116.png"",""frames/bfe209b651dd25d677c11b05.png"",""frames/965a4225333f4cecf7eb9458.png"",""frames/777e7e30cf370a5b4e1b2db5.png"",""frames/0da30628991998b766664a69.png"",""frames/f0ff11070aa698203e1054a6.png"",""frames/b6384a397fad7779c41335b8.png"",""frames/aba67173fcabee2eeb0bad0f.png"",""frames/2a31e6fc2c74e21bbe03d5e1.png"",""frames/eb4a05b1bfeaae91f712ac7a.png"",""frames/cc49b5acab2e001f5a4ae6b9.png"",""frames/7a722623299e81a648c60f9a.png"",""frames/c54aeb533b0b2125357f936e.png"",""frames/0a18307fe03381b74d0bffc6.png"",""frames/c978ab5c3f127d32f1e369cb.png"",""frames/2d029af5ae834397d0680b45.png"",""frames/1d1c273036e1af58e9aa0b0d.png"",""frames/098b47201656061379de607b.png"",""frames/f5ec3ded851cc0e58c27156b.png"",""frames/d48ad827195f265cdb389dbd.png""]","[0.35,0,0.35,1]","[[16.369129,1,0.691689]]"
d4ac4698ff86a2d52dfb16ac,"[""frames/a02b7633f9c41e7d5db87ad0.png"",""frames/f3f2ec23034bb3665ec79cfc.png"",""frames/eeec925f74add434a335b1f6.png"",""frames/3d608a7b2959b33c74616d67.png"",""frames/27418ce6333271c618304b34.png"",""frames/b004f250eac76b3ff7f74648.png"",""frames/e134723225a22c8ad0ce930e.png"",""frames/f538223e16d8198b674037bf.png"",""frames/dc37532d954cbdc72bca2198.png"",""frames/80a881cfaed2c9075907a102.png"",""frames/ddddd208550c7f4158c24242.png"",""frames/1a483a0fee4a980e3f14c19c.png"",""frames/20f6bb285b14d3673e6dcff0.png"",""frames/98413e489eb4282d52f29da2.png"",""frames/82b846db9d5a23db35565bfb.png"",""frames/218fb34dcca8349c02a9d484.png"",""frames/385cdcbf62d7220db10b15dd.png"",""frames/192e356e62e3c94d69352dc8.png"",""frames/83c17b65bef72e6f6e18a8f7.png"",""frames/1f64ec12a0fb1ef7503ffb17.png""]","[0,0.8,1,0.8]","[[0.609595,-1,0.605761],[4.390405,1,0.621797],[5.609595,-1,0.623334]]"
d4fd5692125dd3ec29c1fd25,"[""frames/16aef4d296b6e81e0af13d3c.png"",""frames/075e058dd80ed7190c8df312.png"",""frames/343bd55d6157c6bb7a1e1aea.png"",""frames/4d05742554c3ba789439d6c3.png"",""frames/1957353c5dd3ed6d657871ff.png"",""frames/322a44d1b304ec10b1793abc.png"",""frames/ae502d43bffaf494deb98c49.png"",""frames/d01c0a2eb4a3e192af4410a8.png"",""frames/dea00bd2f90ea6b35e8b0e37.png"",""frames/e1208d529bd1962379c63f78.png"",""frames/6a66a0df0189b2a2b065f534.png"",""frames/a3739e415984ae238bae1e23.png"",""frames/160359a90437a5da85d9bcdf.png"",""frames/802bd7bfd8495af3b499cbaf.png"",""frames/cd85fcded115a31c71854179.png"",""frames/5a512818f096c1a47c7aad25.png"",""frames/8e8a7971f8a11549916f1642.png"",""frames/a45ade735ac6b220b34667a2.png"",""frames/f24f7ba548be47f8102f7da0.png"",""frames/35f1b134c3e343b55a4a0fcb.png""]","[0.2,0,0.2,1]","[[3.329752,-1,0.810284],[5.790319,1,0.810141],[5.995396,-1,0.65942]]"
d503c60277f4748e68c73278,"[""frames/c8a10824c6f24f8b77bf2c8c.png"",""frames/f3380d8aa3fdbdfee1b64e3c.png"",""frames/0778884b2045c4e007697c43.png"",""frames/5ab1fd1540d2ac0fc423928e.png"",""frames/8ae6d44c3cd5a4baf277fb1f.png"",""frames/5edda1868e70980c39457f61.png"",""frames/8f97e61a9597d91e8b958c0a.png"",""frames/c7128df3b8fc87c9a0586822.png"",""frames/572de48c0c0874cec937ab19.png"",""frames/7aee39fa1b0ebba1a1cb54b4.png"",""frames/92e3a3585b5f09b5696e54c8.png"",""frames/79bef232c871ce6c72716b59.png"",""frames/a50aff7a06cba5457f59091c.png"",""frames/47bafb8a7d2cd395f3ec8140.png"",""frames/22bda4fd49d19e8e436b35ee.png"",""frames/47362beac8d5403d4a00083c.png"",""frames/88a847f48ba90406778c3817.png"",""frames/82b0bc4997004e62f290b493.png"",""frames/9a86f68a8f91a34c1a00ab50.png"",""frames/2e9624daef3034f6549c0d82.png""]","[0.65,0,0.65,1]","[[5.950879,-1,0.139981],[6.196281,1,0.139542],[7.16081,-1,0.137383],[18.535813,-1,0.45848]]"
d530a642eeedbeed620528ba,"[""frames/fc964bd34fb60af8a100832a.png"",""frames/c902877c75039981ce357d20.png"",""frames/bb117e6040329fc6b3b71f55.png"",""frames/76d412bcda0486e2876289d8.png"",""frames/b649ad8ef6a7b22a9ba4d0d4.png"",""frames/4fac621f093343d633d5648e.png"",""frames/05d1625ac261b6dbc2e0a6ff.png"",""frames/ff1bd8fb6e46ff9680d29786.png"",""frames/559f98bfd08ee7d5a50cde48.png"",""frames/33bc96bf341985642cb31bca.png"",""frames/04b4ff13aac2951b154d1272.png"",""frames/1512e436ef6b938e8369a94e.png"",""frames/055a757bd7fcb4310001bebd.png"",""frames/ac894a04ca3283f6623cbf0a.png"",""frames/1d0aaa870d799e719339cace.png"",""frames/184ab533d4ef53c087244098.png"",""frames/feedec266fd013cbd6f77b9f.png"",""frames/acec5113cd5008120c10b1c1.png"",""frames/82ac0e5121e840bcf4b65382.png"",""frames/a2e2508c1bc0e04a82174211.png""]","[0,0.35,1,0.35]","[[0.542801,1,0.354003],[2.08882,1,0.738226],[2.840116,-1,0.351218],[3.399711,1,0.349506],[15.820065,-1,0.683006],[18.799421,1,0.282504]]"
d5402dc6c1fff1b51bf20089,"[""frames/bdbd25232b505b6974e6501e.png"",""frames/3c4a4f7be6c3e4154fd5ef54.png"",""frames/7f585a65f0cb7f5fd9ad78e1.png"",""frames/e9d31e6fcdbc997c1b77c700.png"",""frames/7e7283fadb8b28ee5506940d.png"",""frames/20d93812ad2be1d7b4c4432c.png"",""frames/3445145a1b7ba916e5de3c2b.png"",""frames/a1fbb1a41a151c09da330c0f.png"",""frames/efac1ecaa8f143678fe71d0b.png"",""frames/391d883169e7d3dcef124b2f.png"",""frames/ccfcfe1368c902b7be6a78e4.png"",""frames/a18e2d1bebae195f457e7886.png"",""frames/8ce72614e37f24897499b380.png"",""frames/372ab633d67c06f95ae7410f.png"",""frames/f17c4eb30fe5478f4aa08b20.png"",""frames/d853501c6beaa0126a14e77c.png"",""frames/a773c7dadcc4ae69df7a4d9f.png"",""frames/3b46da5deae5a7419f5c815b.png"",""frames/b189775647de70fe4350b99c.png"",""frames/0a7b8dab68cd6710d6f9e311.png""]","[0,0.2,1,0.2]","[[8.86111,-1,0.511665],[9.13889,1,0.510616],[18.097188,-1,0.505841]]"
d55d6d809abb6a2cd6325fd2,"[""frames/d4a4141cd7c024eb6a1de61f.png"",""frames/efcb5baf11f56a1b8de18574.png"",""frames/71edbb7c8e06bc6152631494.png"",""frames/3c7cfe472e0d0b4f613c95d6.png"",""frames/aabeb96ac0e79ac3b0419a51.png"",""frames/9024c28783a225c0d353267b.png"",""frames/2c4f0a6d735ca672f54eb46c.png"",""frames/2366ffc2ff27d2f5b42674d6.png"",""frames/e3b2fe10024794e3800ed89a.png"",""frames/c85e4e1918b176f477283229.png"",""frames/8d5b8cce3c9ad76bb17e6525.png"",""frames/dca96f1e7b5680a6aef404ee.png"",""frames/981d07ff699a45f43cd3a179.png"",""frames/a65cad92c22874337730733d.png"",""frames/20d8503735af28a8ad4446c0.png"",""frames/5b13adde2cbc376e8b22ccda.png"",""frames/c6128df379fee8de1b601801.png"",""frames/98b85cca367a5998499bf999.png"",""frames/354b8453ec4b9e5787cb2ada.png"",""frames/87d6d0976c64c8827dc56bac.png""]","[0,0.65,1,0.65]","[[8.952381,-1,0.171713],[9.142857,1,0.171883],[9.741071,-1,0.211105],[10.171429,-1,0.175573],[15.950311,-1,0.202092]]"
d5adf3b2a2d75c536611b633,"[""frames/1f376cb151473ffb88d40e38.png"",""frames/6bedf5c86d97706c5e671211.png"",""frames/915c1a3ff8569ad9a0dfbcbb.png"",""frames/0ba42cf79e5ca28090c10456.png"",""frames/d75ae38fef6685907fb589a6.png"",""frames/4649c906bff95f20a18dcd53.png"",""frames/33dce733d405d3c0b29d7078.png"",""frames/7970b3a3076e8e45ba1cae78.png"",""frames/e211a3410c73ea82f31ee8b5.png"",""frames/3c93d3702676ac03c45b6c35.png"",""frames/7ded84f336d1bbf2e817420e.png"",""frames/268e1a4e4115dbfc8dcf5523.png"",""frames/1fdf94dd42a2bf97a36ec8a2.png"",""frames/7f940cc63d1716aa96e7ca0f.png"",""frames/f19445b5e5056bd6489101cc.png"",""frames/f54a7f6617bd9532dc74ce0d.png"",""frames/bf17224f019583611dbaf4a0.png"",""frames/a9daa94871b24bf62eae0c68.png"",""frames/1b3ef7da585a8c2244fee87b.png"",""frames/2d013cc7ec6dc63b0d47d2db.png""]","[0,0.8,1,0.8]","[[3.642299,1,0.688284],[16.525526,1,0.478946]]"
d5c8b6d9de8a98fed5a594c6,"[""frames/3234e2a7572de05c3942d337.png"",""frames/447770dbcb992acc8586ba0e.png"",""frames/7944a74147ee6f4e98d39d6d.png"",""frames/5e04830f24407e19f0c64389.png"",""frames/c27d81397c418d2a4fcbb7e7.png"",""frames/acd3c509e55653560fe093f6.png"",""frames/9203524cb8527245c4f910ed.png"",""frames/60c27c93a11b18d59e18c0af.png"",""frames/806e993ebdd831d1965a208b.png"",""frames/a231a1682cb63f5f75bcc29d.png"",""frames/f2ec6daf91cf29584f139160.png"",""frames/00ac3381f20c7624ababbca7.png"",""frames/edeb9611312b86069e92bbbd.png"",""frames/afb4fa8379a24f9356702419.png"",""frames/bf7e0cd3172f5573d50bec63.png"",""frames/57db05f6778f77565b008600.png"",""frames/8000be14668130c2f8513169.png"",""frames/cbafbd2a9e3d61f497d09159.png"",""frames/2d7a5f1ab4ec99c18f8ec477.png"",""frames/f0ff090c2d30f303e5aa16ed.png""]","[0,0.5,1,0.5]","[[8.291799,1,0.3062],[10.801696,-1,0.308955],[12.15863,1,0.314371],[15.05169,-1,0.348149],[16.541915,1,0.373743]]"
d5d3b3b65c814c46f2a84506,"[""frames/862082c95c857ad84286cab2.png"",""frames/4afc846ed73c2da692bd128d.png"",""frames/f69a2632491089d75cd04703.png"",""frames/c1efd225d91b5a2a4e0a890e.png"",""frames/3eda741a708e3f775e599f0d.png"",""frames/8c3126cf348546aee537a139.png"",""frames/7425ed389f2ec635d7379a38.png"",""frames/de4268cd21afaa87ac031985.png"",""frames/9d191ef414012dba5e691310.png"",""frames/c0b33f65623f5b5e32e9d879.png"",""frames/536727cb4e3b4beee98de1a0.png"",""frames/92918b606243928c9a32245d.png"",""frames/dd1fbfb5121304dbb802afed.png"",""frames/51153667c4572a5ee2eae3b8.png"",""frames/5b38240700606531b57fdeee.png"",""frames/e47db7024a4a71aedff3f43d.png"",""frames/74307d1f317d571ee2cc58fe.png"",""frames/5f7ab0eb296b4efa44f59a26.png"",""frames/4c0e8e279addf202b4f1df5a.png"",""frames/62fce44c0a5299265d474f9b.png""]","[0,0.5,1,0.5]","[[5.441529,1,0.933656],[13.933257,1,0.440182],[15.99414,-1,0.442068],[16.003581,1,0.442088],[18.562415,-1,0.438003]]"
d622a1e4c5bf53deb7d5328e,"[""frames/61c69fc5133e2f876b294425.png"",""frames/199d9cfb9deb6cdfaece9c89.png"",""frames/3c2b234d9b22f74d9150bb71.png"",""frames/b8c21955bd870bcaaeb7ddee.png"",""frames/c5b41d7e2b131ad2233c38c3.png"",""frames/19d52761fff16fbe5313fecf.png"",""frames/668ea9f1a93336046f9cad10.png"",""frames/837f15ade9647d7ebd9b3de9.png"",""frames/09f30f1fc57ad685f066d21b.png"",""frames/24ceb762537b40ebec5853eb.png"",""frames/56c3caa62be79280a2e4b5dc.png"",""frames/aca4e8ba4bd54b53fec78b0e.png"",""frames/1367652e4b954e6316b225d4.png"",""frames/13f0a056072ca4af8e44ce10.png"",""frames/42b40ad446b6c18bd3ff74d1.png"",""frames/645a762c6aff350e1eb83b71.png"",""frames/91d6d7a793c655db28f2784d.png"",""frames/542b2f7a902360ed32574877.png"",""frames/1e27f65f5c5e1c684f2ad927.png"",""frames/e6179fa1ccab7f9201b3b15a.png""]","[0.5,0,0.5,1]","[[5.75274,1,0.8185],[6.206047,-1,0.819146],[15.458644,1,0.145672]]"
d6332927cdf3caa4d255d05e,"[""frames/d552d27e737208c0cb10f163.png"",""frames/4c0fa7204f1bcd1a6e9d4606.png"",""frames/0aa06c402f626b737b91d179.png"",""frames/dd065e24c326284f4a220525.png"",""frames/2c1df0bc2af3a4c82c1a2313.png"",""frames/b56341d565b6bad8500b4d38.png"",""frames/4423d7ab8a2854a1eb9b8be0.png"",""frames/a52ff14437d9d388fb4e1389.png"",""frames/e5614770c6c6971c568b8152.png"",""frames/497050b8728e0f3d1619b7c0.png"",""frames/3e108c2cfe1cf4ee493be55f.png"",""frames/2cefd5691c64cde4e35e2b52.png"",""frames/05fa34b8d3d0b503baf37af5.png"",""frames/30abafcdb137c8ce61996070.png"",""frames/7f862b70edfa4a66337ecf69.png"",""frames/c1022b21ab58a6c5eea0b3f0.png"",""frames/309e5c34adf98bb52ba718d3.png"",""frames/dbff3911a2261e7808ccc9a1.png"",""frames/8a0d3da2203f8019f4308e66.png"",""frames/47d090cad48cd1aecaacdde8.png""]","[0.35,0,0.35,1]","[[3.846769,1,0.677598],[4.704752,-1,0.825417],[9.112369,-1,0.578579],[13.408805,1,0.606212],[17.12212,-1,0.955556],[17.572987,1,0.570599]]"
d63da5a96689c67da3f346e6,"[""frames/8d5b8cce3c9ad76bb17e6525.png"",""frames/dca96f1e7b5680a6aef404ee.png"",""frames/981d07ff699a45f43cd3a179.png"",""frames/a65cad92c22874337730733d.png"",""frames/20d8503735af28a8ad4446c0.png"",""frames/5b13adde2cbc376e8b22ccda.png"",""frames/c6128df379fee8de1b601801.png"",""frames/98b85cca367a5998499bf999.png"",""frames/354b8453ec4b9e5787cb2ada.png"",""frames/87d6d0976c64c8827dc56bac.png"",""frames/5dfcb887ee0842c499543f8f.png"",""frames/34e6b189e5b5adbb2b5c820a.png"",""frames/728a271cfd22322b4012fc27.png"",""frames/f29bdb795d235e24a6d45810.png"",""frames/19c8780d926994c87e25a8e5.png"",""frames/46ac95bfaac31de71c657276.png"",""frames/24aeb823e8bdc25103fc0874.png"",""frames/efb54dbcdd39b75724a82abc.png"",""frames/9670b4b107d1284cb96ba7f3.png"",""frames/650d6d5a10b374d927691e90.png""]","[0.2,0,0.2,1]","[[10.633057,1,0.955556]]"
d64562641c346e248e7d75ea,"[""frames/dbf81a94d7810a90502bbfe4.png"",""frames/4401afa067fddc737439d439.png"",""frames/fda5cd253f5ac98c941385e8.png"",""frames/43515fdbfdaa67b235bf35aa.png"",""frames/7be4a024a36803ef52630213.png"",""frames/668934e72df5d7e9dff8c2cd.png"",""frames/3ec0d15a9c872919a732715a.png"",""frames/726f0d799916ad9be47da04a.png"",""frames/4bf1e32f73de1e78ed0236ad.png"",""frames/ad04e3f0e2e73f26bc295dbf.png"",""frames/f1bdd8bb7af4ffe8173b17f6.png"",""frames/8eb7ea2d60a0ddaa56f6f2c1.png"",""frames/6e8e2a0bfd30f1c5a93b25a0.png"",""frames/8aa6274c54f4d88126014e5e.png"",""frames/2008a7ccf2288cd7f9049063.png"",""frames/f0a546bcf54745f27a81ff23.png"",""frames/15ede454b35f408a91be09d3.png"",""frames/b53418bf60cbeef4539edf11.png"",""frames/35035d5c6237509993e19c6d.png"",""frames/bfd1185a898195736888268c.png""]","[0,0.2,1,0.2]","[[7.313464,-1,0.509387]]"
